simulation_id,triggered,trigger_time,payoff,final_salary,min_salary,avg_salary
2124,True,10.0,9753.099120283323,2738.2135060222936,2738.2135060222936,3572.8518408254963
2125,True,16.0,9607.894391523227,2802.156026074583,2784.4891027402778,3861.9387441703166
2126,True,13.0,9680.224498313057,3578.3075799722274,3578.3075799722274,4215.814993272746
2127,True,8.0,9801.98673306755,2533.495397630025,2533.495397630025,3548.4105224982077
2128,True,19.0,9536.104731326255,3286.1293915977662,3286.1293915977662,4191.193440162723
2129,True,20.0,9512.294245007133,3797.8184066581357,3768.3883946881565,4376.909048881449
2130,True,11.0,9728.746825534536,3023.910603792939,3023.910603792939,3873.1412378797077
2131,True,14.0,9656.05416257566,3416.863950676799,3393.884421100019,4122.059881944352
2132,True,16.0,9607.894391523227,3424.5529358213043,3418.4022703619858,4135.945218782325
2133,True,14.0,9656.05416257566,3051.9663867232707,3051.9663867232707,4009.5936667633855
2134,True,13.0,9680.224498313057,3097.234741353212,3090.2114162226208,4003.709007123109
2135,True,25.0,9394.130628134748,3212.2608007482513,3212.2608007482513,4219.309020614719
2136,True,8.0,9801.98673306755,2851.72836125282,2851.72836125282,3662.039303704724
2137,True,22.0,9464.851479534831,3335.4818345274875,3277.774276526396,4121.175909612005
2138,True,21.0,9488.543210558004,3632.4431002435526,3632.4431002435526,4295.191478424794
2139,True,28.0,9323.938199059472,3414.396638189,3385.565984681236,4463.838877834472
2140,True,18.0,9559.974818330991,4108.766635315925,4081.1843085882456,4588.6024670500465
2141,True,8.0,9801.98673306755,2790.881467407342,2737.7596208003365,3833.5001240629153
2142,True,27.0,9347.277206160265,3472.846096027665,3472.846096027665,4426.525457023078
2143,True,11.0,9728.746825534536,2319.6707268657387,2319.6707268657387,3551.464887514382
